case_id,u_par,C_rate,SOC
8944,19.921,1.392,0.709
8945,22.377,4.163,0.912
8946,19.997,1.085,0.196
8947,8.634,1.877,0.672
8948,12.514,4.849,0.594
8949,10.189,0.49,0.893
8950,21.426,3.523,0.721
8951,26.704,4.378,0.831
8952,4.799,3.484,0.965
8953,4.326,2.4,0.816
8954,9.662,2.203,0.761
8955,21.845,1.12,0.431
8956,12.025,3.384,0.721
8957,6.405,3.182,0.531
8958,8.927,4.899,0.572
8959,0.359,1.869,0.117
8960,29.126,3.368,0.885
8961,18.202,1.128,0.891
8962,25.738,0.071,0.179
8963,21.534,2.657,0.269
8964,10.566,1.236,0.454
8965,8.715,2.472,0.56
8966,17.545,3.215,0.353
8967,4.487,1.982,0.528
8968,25.722,0.877,0.836
8969,7.34,2.114,0.623
8970,25.498,3.069,0.282
8971,26.84,0.256,0.947
8972,4.179,1.741,0.279
8973,23.239,0.165,0.534
8974,0.844,0.212,0.058
8975,21.057,4.137,0.841
8976,4.803,1.812,0.319
8977,11.919,4.524,0.542
8978,10.596,3.728,0.566
8979,29.971,4.571,0.978
8980,29.101,3.367,0.612
8981,3.865,0.43,0.136
8982,4.754,2.292,0.717
8983,28.46,3.618,0.462
8984,12.422,4.709,0.635
8985,3.886,1.032,0.022
8986,27.864,3.74,0.848
8987,27.209,4.102,0.647
8988,2.601,3.708,0.196
8989,27.674,0.675,0.049
8990,23.983,3.056,0.082
8991,6.52,0.807,0.796
8992,9.547,1.095,0.896
8993,27.848,3.853,0.256
8994,11.494,3.978,0.375
8995,20.492,2.692,0.508
8996,16.378,1.564,0.447
8997,14.292,4.907,0.203
8998,27.201,0.46,0.173
8999,3.329,2.884,0.898
9000,21.79,0.296,0.918
9001,3.829,4.421,0.65
9002,15.233,0.108,0.302
9003,15.338,3.335,0.248
9004,27.333,4.57,0.913
9005,0.471,3.141,0.382
9006,28.285,3.531,0.549
9007,19.994,1.416,0.794
9008,6.988,4.977,0.586
9009,16.488,1.575,0.144
9010,1.372,1.571,0.749
9011,24.899,2.449,0.848
9012,14.32,4.097,0.545
9013,28.815,1.69,0.37
9014,29.241,4.966,0.576
9015,11.933,4.127,0.614
9016,19.268,2.82,0.476
9017,3.585,2.34,0.617
9018,25.088,2.492,0.801
9019,16.073,2.081,0.438
9020,3.22,4.442,0.101
9021,22.396,1.263,0.957
9022,25.845,3.097,0.204
9023,15.536,1.002,0.907
9024,22.381,0.297,0.986
9025,25.859,3.304,0.285
9026,3.664,4.069,0.037
9027,4.576,4.988,0.168
9028,8.449,3.005,0.172
9029,21.242,0.598,0.566
9030,26.057,0.69,0.589
9031,23.904,1.124,0.931
9032,10.616,4.754,0.792
9033,13.73,3.489,0.763
9034,1.683,2.947,0.901
9035,21.537,0.16,0.648
9036,2.922,2.977,0.095
9037,13.195,1.696,0.939
9038,21.898,0.395,0.031
9039,6.596,4.117,0.358
9040,15.532,4.943,0.943
9041,20.699,4.991,0.771
9042,1.861,0.948,0.19
9043,29.636,4.869,0.662
9044,29.586,3.695,0.107
9045,1.921,3.102,0.318
9046,8.289,1.529,0.305
9047,25.755,4.63,0.42
9048,6.343,2.716,0.989
9049,15.963,0.162,0.204
9050,29.183,1.368,0.792
9051,5.987,2.019,0.49
9052,24.703,4.989,0.405
9053,11.351,0.572,0.093
9054,3.64,0.103,0.992
9055,28.911,3.369,0.168
9056,0.948,2.339,0.972
9057,12.191,3.237,0.716
9058,8.151,3.018,0.769
9059,27.851,1.526,0.822
9060,5.645,2.872,0.687
9061,7.21,2.024,0.154
9062,23.568,3.522,0.226
9063,1.194,3.67,0.555
9064,16.966,1.075,0.841
9065,20.53,3.798,0.279
9066,18.701,3.012,0.738
9067,1.173,1.607,0.373
9068,21.414,0.112,0.13
9069,22.934,1.776,0.404
9070,7.111,4.672,0.417
9071,23.67,3.217,0.341
9072,18.914,1.249,0.333
9073,3.091,4.717,0.494
9074,10.26,0.9,0.564
9075,19.384,2.738,0.712
9076,24.587,3.066,0.434
9077,13.407,1.933,0.236
9078,6.522,2.554,0.933
9079,0.632,2.688,0.105
9080,28.799,0.504,0.849
9081,16.009,1.3,0.789
9082,13.438,1.302,0.847
9083,1.119,1.183,0.399
9084,12.613,0.441,0.65
9085,19.283,2.149,0.441
9086,20.428,4.008,0.269
9087,20.634,4.975,0.451
9088,29.727,0.255,0.947
9089,17.319,1.85,0.378
9090,16.564,2.033,0.289
9091,2.147,1.883,0.757
9092,29.114,3.99,0.688
9093,24.546,1.268,0.98
9094,19.323,4.473,0.139
9095,20.916,0.701,0.252
9096,23.137,4.032,0.328
9097,17.503,0.791,0.986
9098,8.006,2.556,0.101
9099,4.724,2.574,0.406
9100,1.754,3.033,0.934
9101,19.072,4.703,0.668
9102,18.094,0.715,0.656
9103,24.668,0.523,0.401
9104,8.967,4.901,0.566
9105,25.311,0.282,0.004
9106,25.004,3.474,0.938
9107,24.902,3.947,0.259
9108,14.476,3.997,0.703
9109,20.397,1.765,0.822
9110,26.993,4.743,0.731
9111,18.508,4.676,0.725
9112,9.225,4.584,0.333
9113,0.268,4.883,0.218
9114,29.795,1.416,0.689
9115,28.684,4.591,0.099
9116,21.158,3.118,0.831
9117,1.442,3.129,0.721
9118,3.74,4.166,0.049
9119,27.478,3.95,0.31
9120,14.272,3.305,0.784
9121,18.011,1.13,0.469
9122,7.698,4.303,0.261
9123,3.591,0.493,0.264
9124,16.115,3.194,0.998
9125,21.116,2.749,0.223
9126,25.234,3.032,0.666
9127,2.33,3.36,0.38
9128,5.427,4.51,0.76
9129,20.873,0.088,0.059
9130,9.03,2.419,0.818
9131,1.868,4.255,0.502
9132,20.945,3.209,0.66
9133,15.739,4.538,0.914
9134,0.198,4.731,0.682
9135,24.907,4.554,0.58
9136,8.832,4.52,0.568
9137,6.416,0.23,0.379
9138,29.186,0.874,0.92
9139,8.988,1.83,0.672
9140,1.509,1.959,0.515
9141,29.369,0.978,0.741
9142,6.677,3.534,0.083
9143,24.598,0.633,0.599
9144,18.292,3.186,0.758
9145,12.65,3.49,0.573
9146,0.58,0.034,0.991
9147,15.369,1.623,0.33
9148,24.078,4.452,0.102
9149,21.418,4.692,0.049
9150,8.355,1.002,0.726
9151,26.508,4.016,0.237
9152,1.832,0.053,0.705
9153,12.858,2.993,0.42
9154,2.015,3.196,0.887
9155,7.566,2.428,0.514
9156,19.948,3.413,0.636
9157,27.4,1.817,0.683
9158,8.295,4.279,0.387
9159,21.867,2.007,0.028
9160,17.356,4.205,0.529
9161,26.78,0.147,0.496
9162,20.519,3.828,0.075
9163,1.826,4.789,0.645
9164,24.792,4.058,0.162
9165,11.573,0.442,0.468
9166,0.229,2.903,0.045
9167,13.711,4.484,0.801
9168,11.599,2.405,0.25
9169,13.223,2.263,0.666
9170,13.893,1.292,0.364
9171,28.386,1.181,0.358
9172,18.501,0.117,0.411
9173,22.416,3.93,0.772
9174,7.482,0.117,0.764
9175,17.327,1.178,0.359
9176,18.156,2.692,0.152
9177,15.212,0.191,0.535
9178,14.65,2.639,0.686
9179,27.063,3.853,0.272
9180,22.789,3.33,0.211
9181,12.452,1.936,0.247
9182,14.535,0.22,0.394
9183,23.38,4.683,0.328
9184,6.699,1.596,0.287
9185,22.47,4.105,0.066
9186,6.176,1.007,0.152
9187,12.634,3.25,0.043
9188,23.831,3.588,0.768
9189,5.247,4.495,0.949
9190,8.494,2.485,0.459
9191,10.308,1.345,0.231
9192,29.931,4.177,0.831
9193,13.02,0.85,0.579
9194,19.342,0.179,0.522
9195,1.58,3.12,0.409
9196,11.779,2.325,0.934
9197,20.724,1.935,0.712
9198,28.078,3.641,0.874
9199,1.706,2.911,0.226
9200,26.688,1.15,0.543
9201,19.49,0.681,0.854
9202,6.335,3.302,0.481
9203,29.177,1.194,0.468
9204,3.288,1.284,0.94
9205,3.036,2.432,0.982
9206,1.671,3.25,0.101
9207,6.422,3.121,0.739
9208,24.468,3.858,0.55
9209,10.502,4.064,0.518
9210,12.259,4.611,0.458
9211,28.603,0.398,0.235
9212,6.852,3.178,0.098
9213,27.698,4.856,0.454
9214,13.445,4.98,0.032
9215,28.491,1.989,0.828
9216,14.755,0.308,0.911
9217,24.77,3.625,0.485
9218,3.631,0.809,0.966
9219,6.849,2.755,0.049
9220,22.009,3.704,0.896
9221,9.916,0.246,0.435
9222,19.65,4.753,0.16
9223,27.69,0.819,0.744
9224,13.579,1.358,0.138
9225,6.439,2.353,0.023
9226,6.704,3.789,0.126
9227,5.664,4.844,0.813
9228,6.759,2.653,0.221
9229,17.364,0.262,0.802
9230,27.918,3.897,0.55
9231,17.462,1.37,0.861
9232,6.513,1.398,0.694
9233,29.267,2.157,0.804
9234,14.731,0.15,0.211
9235,19.252,0.091,0.183
9236,0.412,2.917,0.688
9237,2.997,4.66,0.012
9238,4.594,0.509,0.505
9239,11.066,0.36,0.335
9240,1.62,3.194,0.694
9241,14.342,3.43,0.211
9242,19.322,4.723,0.083
9243,12.377,0.015,0.425
9244,23.327,4.49,0.009
9245,20.99,1.271,0.865
9246,0.887,3.408,0.325
9247,21.23,2.334,0.101
9248,24.986,1.454,0.016
9249,24.708,3.084,0.917
9250,15.293,0.387,0.853
9251,27.232,4.013,0.361
9252,5.36,2.952,0.729
9253,29.469,0.75,0.05
9254,13.191,2.762,0.823
9255,17.91,3.198,0.822
9256,13.69,4.667,0.907
9257,25.0,0.853,0.393
9258,9.565,2.983,0.028
9259,22.518,3.647,0.043
9260,24.826,3.868,0.228
9261,2.201,1.902,0.918
9262,24.361,3.813,0.64
9263,13.77,2.185,0.371
9264,11.102,0.979,0.597
9265,21.702,1.365,0.545
9266,24.064,0.932,0.835
9267,10.191,3.766,0.755
9268,18.987,4.505,0.89
9269,25.402,1.908,0.066
9270,27.39,2.195,0.257
9271,24.082,1.497,0.908
9272,3.35,0.838,0.117
9273,1.174,1.45,0.908
9274,27.123,1.552,0.064
9275,27.191,2.931,0.604
9276,20.043,2.051,0.218
9277,10.976,1.0,0.026
9278,19.858,1.749,0.735
9279,12.059,2.739,0.216
9280,12.312,0.357,0.065
9281,27.212,4.174,0.966
9282,18.439,2.778,0.646
9283,15.571,2.305,0.798
9284,4.936,3.182,0.309
9285,21.606,1.272,0.749
9286,13.876,1.009,0.979
9287,24.469,4.828,0.797
9288,20.911,0.572,0.458
9289,4.451,1.288,0.093
9290,12.237,1.489,0.021
9291,22.692,1.502,0.484
9292,8.956,4.274,0.586
9293,6.093,2.211,0.018
9294,18.516,0.358,0.113
9295,15.539,1.628,0.708
9296,19.375,3.793,0.091
9297,11.454,2.611,0.77
9298,21.397,1.268,0.4
9299,20.147,1.622,0.873
9300,5.598,0.73,0.566
9301,14.433,3.517,0.505
9302,15.185,3.941,0.99
9303,10.416,2.303,0.448
9304,13.948,1.426,0.355
9305,18.97,0.772,0.785
9306,6.911,4.93,0.412
9307,10.798,4.077,0.459
9308,12.148,4.95,0.761
9309,4.87,1.316,0.204
9310,9.575,2.851,0.337
9311,11.684,1.755,0.78
9312,11.562,1.172,0.399
9313,15.1,2.798,0.68
9314,16.275,1.451,0.643
9315,13.624,0.137,0.503
9316,29.105,3.248,0.257
9317,7.449,1.074,0.297
9318,5.037,4.994,0.286
9319,1.625,0.39,0.291
9320,3.629,2.36,0.711
9321,1.016,1.422,0.782
9322,23.551,2.487,0.283
9323,22.161,2.348,0.466
9324,16.798,2.548,0.266
9325,3.721,0.151,0.101
9326,7.191,0.532,0.999
9327,7.953,3.832,0.353
9328,21.777,2.528,0.211
9329,20.137,4.225,0.618
9330,25.224,1.285,0.912
9331,6.611,4.246,0.565
9332,13.092,2.907,0.74
9333,0.338,0.597,0.811
9334,29.611,2.214,0.85
9335,23.216,3.71,0.618
9336,5.721,2.315,0.159
9337,17.996,2.118,0.502
9338,27.818,0.635,0.837
9339,19.77,4.645,0.678
9340,6.129,3.569,0.159
9341,25.46,0.971,0.286
9342,29.597,3.383,0.926
9343,25.817,1.058,0.05
9344,1.3,2.194,0.038
9345,2.34,1.491,0.376
9346,3.636,1.833,0.509
9347,26.56,0.82,0.894
9348,17.687,3.453,0.028
9349,12.656,0.683,0.516
9350,22.096,3.469,0.576
9351,12.009,2.481,0.568
9352,1.544,0.694,0.306
9353,18.027,4.396,0.179
9354,1.26,4.55,0.749
9355,5.936,1.843,0.01
9356,6.627,1.932,0.041
9357,9.41,4.976,0.454
9358,2.284,2.273,0.36
9359,20.654,1.08,0.717
9360,13.659,1.281,0.688
9361,20.127,2.545,0.188
9362,15.283,0.866,0.143
9363,13.538,3.396,0.592
9364,26.361,0.915,0.136
9365,27.54,3.333,0.106
9366,16.388,1.891,0.163
9367,1.775,1.104,0.093
9368,8.571,1.612,0.878
9369,18.983,2.116,0.743
9370,9.158,4.516,0.449
9371,20.773,1.588,0.967
9372,2.345,4.814,0.286
9373,27.679,3.13,0.87
9374,23.017,2.277,0.167
9375,5.22,2.276,0.32
9376,19.9,4.968,0.471
9377,8.026,1.346,0.947
9378,0.968,4.069,0.072
9379,13.859,2.365,0.562
9380,21.642,0.856,0.256
9381,12.9,1.441,0.067
9382,18.517,0.913,0.674
9383,28.209,0.889,0.771
9384,14.61,3.295,0.662
9385,0.768,1.823,0.001
9386,24.33,1.946,0.916
9387,8.806,0.609,0.355
9388,5.538,2.283,0.036
9389,15.597,3.698,0.402
9390,1.411,0.354,0.855
9391,9.57,1.132,0.045
9392,29.095,4.981,0.125
9393,9.692,1.197,0.595
9394,5.32,3.706,0.446
9395,9.855,1.91,0.571
9396,21.612,2.469,0.809
9397,23.821,1.829,0.409
9398,24.751,0.957,0.597
9399,21.848,4.733,0.624
9400,16.442,2.344,0.95
9401,7.066,2.943,0.973
9402,24.46,1.657,0.558
9403,26.075,4.966,0.044
9404,10.724,3.162,0.594
9405,29.071,3.012,0.298
9406,19.843,4.69,0.634
9407,9.303,4.821,0.239
9408,6.765,0.208,0.853
9409,21.441,4.151,0.641
9410,0.194,4.056,0.5
9411,26.301,0.354,0.302
9412,8.528,3.081,0.261
9413,14.324,1.708,0.577
9414,4.816,2.06,0.478
9415,13.878,2.844,0.525
9416,3.974,4.664,0.868
9417,2.414,0.473,0.189
9418,19.042,4.116,0.313
9419,24.815,0.152,0.673
9420,3.098,0.393,0.389
9421,18.752,1.193,0.676
9422,14.078,0.631,0.308
9423,22.306,2.178,0.491
9424,20.446,0.24,0.038
9425,14.232,1.429,0.162
9426,7.432,3.423,0.63
9427,3.652,1.357,0.673
9428,10.765,0.368,0.609
9429,28.592,2.644,0.506
9430,9.783,3.047,0.927
9431,10.308,2.633,0.328
9432,1.116,1.521,0.581
9433,12.103,0.348,0.855
9434,2.565,3.511,0.539
9435,14.059,4.862,0.691
9436,26.402,0.294,0.891
9437,4.934,4.343,0.949
9438,21.764,3.655,0.155
9439,13.685,0.911,0.185
9440,13.638,3.429,0.025
9441,20.193,3.202,0.042
9442,4.429,1.056,0.277
9443,21.839,4.586,0.982
9444,13.448,2.87,0.156
9445,23.819,3.253,0.842
9446,12.829,1.988,0.703
9447,21.421,3.002,0.272
9448,26.009,4.563,0.012
9449,16.133,0.337,0.309
9450,16.04,0.68,0.394
9451,12.969,0.691,0.029
9452,22.181,2.713,0.78
9453,26.417,4.477,0.693
9454,18.454,1.583,0.88
9455,28.429,3.697,0.533
9456,10.391,4.615,0.024
9457,3.926,2.564,0.706
9458,17.315,4.746,0.531
9459,29.146,2.846,0.752
9460,13.887,4.427,0.697
9461,1.872,0.528,0.257
9462,17.501,4.257,0.275
9463,0.537,1.785,0.281
9464,9.227,1.89,0.203
9465,0.054,2.136,0.328
9466,12.715,4.692,0.085
9467,20.484,3.006,0.401
9468,11.76,4.954,0.813
9469,26.59,0.615,0.923
9470,17.478,0.897,0.518
9471,0.984,3.718,0.074
9472,16.357,3.408,0.496
9473,0.741,3.726,0.171
9474,29.72,4.352,0.559
9475,19.935,4.587,0.774
9476,13.394,3.361,0.372
9477,27.371,2.576,0.893
9478,2.27,4.357,0.186
9479,23.852,2.452,0.917
9480,12.079,0.219,0.673
9481,2.296,3.638,0.619
9482,23.795,3.163,0.59
9483,5.603,4.289,0.105
9484,21.303,1.867,0.238
9485,19.413,4.935,0.888
9486,18.295,3.84,0.746
9487,0.446,1.774,0.449
9488,28.803,0.786,0.132
9489,21.236,3.672,0.888
9490,11.017,1.463,0.363
9491,4.633,3.623,0.015
9492,0.692,3.07,0.716
9493,14.849,0.679,0.619
9494,13.988,0.756,0.827
9495,1.433,2.641,0.384
9496,6.368,0.977,0.716
9497,18.741,0.77,0.031
9498,5.027,4.757,0.218
9499,16.957,1.024,0.357
9500,26.376,1.704,0.611
9501,19.497,1.485,0.173
9502,21.117,4.47,0.428
9503,17.211,2.03,0.647
9504,0.312,2.663,0.405
9505,25.472,4.908,0.876
9506,1.722,3.807,0.054
9507,17.227,3.876,0.229
9508,20.888,4.837,0.032
9509,17.6,4.355,0.088
9510,28.824,1.893,0.496
9511,29.764,4.119,0.161
9512,15.361,2.98,0.881
9513,11.391,0.219,0.548
9514,23.521,2.904,0.285
9515,25.979,4.018,0.391
9516,4.432,4.475,0.621
9517,15.522,2.555,0.772
9518,22.154,1.478,0.289
9519,6.108,2.755,0.667
9520,21.54,2.439,0.424
9521,26.448,1.133,0.233
9522,12.507,1.956,0.071
9523,25.229,4.883,0.214
9524,28.843,2.845,0.37
9525,2.224,3.713,0.275
9526,17.829,3.812,0.082
9527,27.53,1.482,0.862
9528,10.092,2.476,0.061
9529,2.159,3.216,0.977
9530,13.553,3.96,0.372
9531,17.098,4.319,0.563
9532,10.449,0.837,0.782
9533,12.145,0.973,0.222
9534,17.391,1.032,0.8
9535,20.64,1.864,0.266
9536,3.606,3.001,0.356
9537,1.672,2.04,0.134
9538,19.254,4.338,0.19
9539,15.949,0.239,0.443
9540,10.449,3.867,0.811
9541,4.95,0.941,0.992
9542,27.317,4.903,0.804
9543,11.428,1.729,0.084
9544,9.525,0.102,0.34
9545,2.569,3.329,0.263
9546,1.343,4.517,0.971
9547,24.508,0.182,0.388
9548,4.698,3.72,0.226
9549,14.277,4.608,0.338
9550,28.898,1.602,0.95
9551,7.124,0.923,0.776
9552,22.914,3.928,0.715
9553,17.253,0.266,0.037
9554,22.924,2.9,0.306
9555,12.808,4.241,0.894
9556,9.394,3.471,0.317
9557,19.808,2.365,0.722
9558,6.93,1.682,0.665
9559,5.932,0.644,0.044
9560,19.591,1.533,0.946
9561,15.011,4.913,0.952
9562,24.687,1.527,0.671
9563,6.594,2.527,0.43
9564,25.796,4.45,0.872
9565,23.435,3.948,0.759
9566,8.517,2.509,0.469
9567,22.091,3.021,0.155
9568,9.324,3.26,0.078
9569,26.864,1.839,0.055
9570,27.184,2.992,0.429
9571,10.768,0.576,0.857
9572,27.701,3.984,0.528
9573,4.941,1.53,0.956
9574,28.742,3.279,0.909
9575,15.682,2.124,0.842
9576,12.623,2.782,0.637
9577,20.112,3.22,0.76
9578,5.262,2.578,0.373
9579,16.518,2.433,0.599
9580,24.653,1.266,0.421
9581,20.579,3.892,0.622
9582,9.707,4.111,0.344
9583,29.857,4.051,0.069
9584,14.153,3.131,0.923
9585,1.893,0.27,0.397
9586,10.526,1.375,0.272
9587,15.923,2.745,0.945
9588,16.679,2.207,0.404
9589,12.796,4.429,0.718
9590,25.507,4.613,0.571
9591,2.163,0.922,0.913
9592,21.909,2.853,0.267
9593,20.808,2.982,0.536
9594,23.359,0.228,0.833
9595,17.312,3.518,0.511
9596,13.071,1.809,0.261
9597,3.918,0.01,0.14
9598,8.671,3.264,0.442
9599,19.913,3.545,0.57
9600,7.32,2.227,0.051
9601,16.648,3.332,0.603
9602,2.831,3.824,0.149
9603,27.656,1.625,0.165
9604,16.31,4.273,0.864
9605,19.798,3.947,0.037
9606,5.652,1.937,0.035
9607,19.292,2.96,0.433
9608,27.888,2.251,0.596
9609,24.163,1.78,0.876
9610,24.04,4.571,0.264
9611,11.817,3.217,0.287
9612,19.943,1.37,0.657
9613,10.452,0.325,0.212
9614,19.768,0.488,0.366
9615,2.273,3.145,0.171
9616,12.63,3.862,0.748
9617,22.592,2.685,0.737
9618,18.659,4.138,0.078
9619,26.291,2.407,0.979
9620,21.047,1.239,0.374
9621,20.271,4.867,0.528
9622,24.911,2.769,0.716
9623,6.821,2.625,0.854
9624,9.48,2.393,0.391
9625,2.741,1.421,0.309
9626,5.286,2.462,0.887
9627,15.906,3.695,0.268
9628,24.696,3.083,0.451
9629,14.336,2.43,0.259
9630,15.405,0.0,0.15
9631,4.643,2.917,0.53
9632,26.066,2.799,0.47
9633,11.744,4.108,0.059
9634,11.708,2.404,0.203
9635,12.401,2.062,0.417
9636,26.372,0.105,0.473
9637,16.78,0.07,0.23
9638,22.513,0.768,0.976
9639,5.742,0.321,0.013
9640,11.794,4.54,0.044
9641,10.737,3.101,0.242
9642,3.586,3.617,0.107
9643,27.521,4.023,0.127
9644,16.392,1.957,0.34
9645,27.029,3.203,0.701
9646,15.2,4.145,0.976
9647,20.09,0.3,0.099
9648,21.63,0.235,0.404
9649,5.165,0.676,0.453
9650,20.688,2.422,0.577
9651,5.773,2.862,0.84
9652,6.253,2.402,0.709
9653,11.991,0.713,0.935
9654,23.102,1.163,0.715
9655,27.997,2.258,0.187
9656,13.274,1.98,0.563
9657,18.966,3.426,0.474
9658,14.296,0.39,0.009
9659,5.369,3.527,0.957
9660,29.92,1.447,0.192
9661,25.072,1.461,0.768
9662,21.882,0.242,0.081
9663,10.667,2.197,0.241
9664,28.607,1.319,0.073
9665,29.51,4.07,0.861
9666,6.659,2.861,0.313
9667,1.385,1.49,0.672
9668,0.846,0.135,0.299
9669,22.287,3.711,0.57
9670,7.19,0.523,0.675
9671,16.41,1.643,0.395
9672,21.688,1.124,0.569
9673,13.865,4.375,0.46
9674,7.733,0.418,0.132
9675,25.297,2.458,0.309
9676,13.82,0.061,0.081
9677,12.269,2.895,0.475
9678,3.893,2.319,0.51
9679,24.914,0.697,0.8
9680,17.872,3.919,0.194
9681,6.993,2.688,0.22
9682,17.734,0.006,0.428
9683,15.677,4.898,0.223
9684,1.497,1.546,0.751
9685,12.301,2.302,0.004
9686,1.665,1.852,0.141
9687,7.535,1.125,0.353
9688,3.474,0.185,0.11
9689,25.48,3.606,0.611
9690,26.335,1.14,0.643
9691,22.722,3.361,0.916
9692,18.472,0.938,0.383
9693,5.419,4.09,0.814
9694,7.693,4.036,0.828
9695,21.355,4.501,0.566
9696,4.194,3.075,0.757
9697,17.019,0.045,0.875
9698,23.714,3.519,0.189
9699,22.965,1.17,0.831
9700,14.561,4.209,0.453
9701,3.357,3.086,0.262
9702,16.385,0.038,0.847
9703,3.597,0.748,0.737
9704,27.141,4.2,0.003
9705,15.592,4.226,0.706
9706,7.794,0.359,0.821
9707,17.643,3.993,0.735
9708,10.238,2.928,0.753
9709,19.677,2.544,0.292
9710,7.015,4.172,0.731
9711,6.463,1.222,0.14
9712,12.338,3.075,0.261
9713,16.469,0.236,0.227
9714,26.801,4.24,0.89
9715,2.545,1.538,0.234
9716,6.208,0.812,0.105
9717,27.014,2.849,0.003
9718,11.299,0.567,0.039
9719,1.286,1.191,0.193
9720,22.544,3.543,0.153
9721,16.232,3.67,0.594
9722,5.269,4.014,0.605
9723,29.502,2.076,0.002
9724,28.529,2.31,0.803
9725,20.756,2.287,0.894
9726,24.973,0.411,0.708
9727,12.641,1.892,0.959
9728,10.978,2.634,0.401
9729,2.84,4.823,0.935
9730,19.157,4.067,0.766
9731,26.425,2.799,0.425
9732,6.469,0.417,0.217
9733,9.965,3.599,0.092
9734,17.068,3.98,0.194
9735,21.68,0.049,0.775
9736,6.485,1.961,0.44
9737,7.669,0.459,0.895
9738,11.19,0.32,0.151
9739,12.883,4.245,0.464
9740,26.454,4.476,0.789
9741,4.54,4.748,0.126
9742,5.071,0.286,0.193
9743,6.436,2.854,0.69
9744,0.51,4.207,0.314
9745,11.452,1.573,0.543
9746,13.548,2.55,0.057
9747,27.1,4.61,0.797
9748,1.006,1.994,0.553
9749,13.749,1.787,0.164
9750,10.361,0.789,0.428
9751,15.377,4.666,0.673
9752,15.39,4.198,0.738
9753,12.861,4.768,0.743
9754,15.123,4.155,0.909
9755,12.596,2.374,0.528
9756,20.022,1.814,0.951
9757,22.637,2.974,0.943
9758,12.247,4.114,0.986
9759,18.722,3.983,0.579
9760,11.132,4.835,0.206
9761,11.751,1.86,0.488
9762,4.18,3.962,0.474
9763,19.454,0.569,0.043
9764,0.19,4.121,0.802
9765,4.545,4.99,0.861
9766,10.332,3.901,0.039
9767,11.232,4.455,0.738
9768,25.784,3.148,0.172
9769,26.389,4.264,0.739
9770,13.413,4.769,0.732
9771,27.744,2.828,0.715
9772,8.014,1.375,0.263
9773,23.191,1.738,0.883
9774,17.556,1.229,0.911
9775,25.841,3.508,0.009
9776,26.381,1.397,0.703
9777,18.678,2.976,0.158
9778,3.771,3.424,0.468
9779,4.523,4.34,0.946
9780,8.505,0.849,0.589
9781,9.995,1.381,0.228
9782,17.531,4.673,0.021
9783,1.319,1.338,0.071
9784,4.138,3.795,0.877
9785,20.512,1.562,0.207
9786,1.148,3.878,0.31
9787,9.152,3.916,0.497
9788,0.297,2.73,0.505
9789,0.954,3.243,0.365
9790,3.702,2.687,0.004
9791,23.168,0.613,0.151
9792,3.977,1.4,0.325
9793,18.136,1.034,0.685
9794,28.984,0.753,0.786
9795,0.811,4.538,0.284
9796,18.596,1.07,0.362
9797,22.621,3.544,0.812
9798,10.371,2.403,0.085
9799,11.704,1.481,0.327
9800,12.494,2.605,0.349
9801,4.401,2.427,0.322
9802,2.563,4.391,0.745
9803,23.304,0.793,0.047
9804,16.703,1.303,0.472
9805,11.782,1.385,0.938
9806,26.953,0.664,0.5
9807,22.832,3.957,0.924
9808,10.569,1.542,0.521
9809,17.57,1.71,0.818
9810,1.559,0.944,0.424
9811,16.913,1.568,0.913
9812,14.429,3.497,0.018
9813,16.71,4.871,0.596
9814,2.491,3.486,0.133
9815,27.089,1.018,0.91
9816,29.047,2.486,0.141
9817,1.997,0.628,0.296
9818,4.307,2.392,0.896
9819,23.869,2.936,0.324
9820,14.752,4.322,0.918
9821,11.113,0.827,0.607
9822,25.129,3.417,0.58
9823,10.107,4.843,0.381
9824,7.767,2.845,0.653
9825,6.299,0.21,0.654
9826,3.905,0.49,0.141
9827,21.496,1.614,0.857
9828,26.451,3.036,0.673
9829,21.483,0.796,0.946
9830,1.596,4.803,0.293
9831,28.75,0.049,0.005
9832,11.886,4.154,0.607
9833,5.896,3.989,0.959
9834,24.747,0.512,0.95
9835,8.642,4.779,0.872
9836,25.505,1.487,0.209
9837,7.449,0.45,0.25
9838,15.624,0.014,0.858
9839,7.084,1.042,0.504
9840,6.843,2.921,0.2
9841,7.03,0.209,0.144
9842,4.574,2.615,0.88
9843,9.413,1.33,0.29
9844,12.564,1.082,0.232
9845,16.304,4.955,0.197
9846,20.511,0.317,0.416
9847,19.219,4.625,0.841
9848,13.398,1.067,0.558
9849,13.233,4.621,0.46
9850,2.38,4.982,0.618
9851,13.694,0.305,0.938
9852,13.896,1.395,0.49
9853,29.846,2.142,0.74
9854,26.814,3.269,0.07
9855,9.606,0.771,0.5
9856,18.928,2.3,0.431
9857,5.623,1.344,0.869
9858,4.742,3.377,0.759
9859,1.07,1.658,0.053
9860,0.52,1.025,0.549
9861,26.185,4.192,0.217
9862,29.914,4.911,0.407
9863,11.807,4.034,0.144
9864,18.608,2.1,0.845
9865,20.16,2.237,0.544
9866,11.287,1.11,0.715
9867,10.581,3.869,0.187
9868,15.602,2.459,0.051
9869,3.802,3.852,0.141
9870,1.381,0.897,0.69
9871,13.01,1.014,0.156
9872,17.635,0.276,0.622
9873,10.928,1.439,0.377
9874,12.855,3.172,0.046
9875,20.642,3.023,0.47
