case_id,u_par,C_rate,SOC
8597,9.462,1.388,0.142
8598,29.656,4.714,0.874
8599,4.793,3.624,0.929
8600,4.618,1.228,0.098
8601,3.452,3.682,0.408
8602,1.542,0.75,0.669
8603,16.685,3.996,0.056
8604,25.796,2.992,0.582
8605,16.493,1.034,0.291
8606,4.828,3.525,0.436
8607,1.931,4.207,0.302
8608,18.897,2.965,0.874
8609,21.486,2.503,0.108
8610,3.405,2.793,0.241
8611,6.781,0.532,0.973
8612,22.356,1.902,0.755
8613,5.766,3.078,0.938
8614,12.522,4.747,0.675
8615,28.609,4.512,0.655
8616,14.573,4.194,0.789
8617,21.152,0.821,0.712
8618,4.896,2.81,0.548
8619,25.469,3.38,0.417
8620,29.801,3.378,0.253
8621,8.979,3.149,0.853
8622,11.618,1.921,0.445
8623,2.3,4.41,0.782
8624,25.258,4.921,0.535
8625,5.274,3.193,0.987
8626,0.44,0.79,0.484
8627,5.108,1.531,0.155
8628,26.794,2.117,0.671
8629,27.58,4.965,0.881
8630,26.171,0.708,0.405
8631,11.875,2.324,0.362
8632,20.656,2.622,0.282
8633,7.433,4.62,0.978
8634,20.368,4.513,0.252
8635,9.538,3.546,0.56
8636,20.796,2.786,0.022
8637,27.769,3.269,0.515
8638,2.368,3.602,0.064
8639,21.269,0.638,0.91
8640,29.304,4.263,0.291
8641,13.122,2.475,0.855
8642,1.0,1.116,0.609
8643,9.445,3.657,0.128
8644,8.877,2.353,0.642
8645,27.619,4.76,0.164
8646,25.554,1.497,0.121
8647,17.846,4.686,0.133
8648,14.092,1.032,0.363
8649,12.581,1.112,0.982
8650,0.104,3.881,0.235
8651,1.189,0.617,0.335
8652,23.782,3.208,0.44
8653,14.878,2.652,0.548
8654,5.812,1.234,0.773
8655,22.705,3.867,0.426
8656,11.825,4.213,0.667
8657,22.43,1.247,0.352
8658,25.723,1.418,0.747
8659,16.339,3.11,0.49
8660,15.295,2.777,0.841
8661,25.952,1.449,0.477
8662,23.059,3.857,0.493
8663,11.308,4.843,0.539
8664,17.112,4.501,0.273
8665,0.735,1.521,0.921
8666,19.568,3.311,0.666
8667,14.911,1.315,0.974
8668,8.124,2.734,0.331
8669,20.77,2.184,0.484
8670,21.492,4.254,0.33
8671,29.326,3.985,0.412
8672,11.97,3.749,0.201
8673,3.942,4.219,0.048
8674,5.252,2.002,0.635
8675,29.014,4.931,0.433
8676,22.739,2.559,0.646
8677,1.214,3.102,0.775
8678,3.978,3.994,0.2
8679,18.334,0.713,0.551
8680,10.75,2.57,0.327
8681,29.659,2.881,0.092
8682,24.736,3.629,0.957
8683,19.5,1.029,0.549
8684,3.672,0.523,0.917
8685,1.083,2.17,0.307
8686,15.422,1.9,0.303
8687,2.152,4.801,0.209
8688,6.619,1.21,0.208
8689,12.439,3.942,0.257
8690,27.084,3.722,0.841
8691,20.065,4.658,0.838
8692,16.649,0.568,0.755
8693,13.685,4.794,0.886
8694,2.789,4.791,0.728
8695,20.265,4.202,0.578
8696,1.996,1.448,0.16
8697,2.083,2.646,0.668
8698,18.062,2.303,0.563
8699,25.672,3.385,0.954
8700,6.603,1.287,0.955
8701,5.439,3.715,0.942
8702,14.881,2.788,0.693
8703,11.933,2.878,0.372
8704,12.013,2.987,0.556
8705,16.889,1.514,0.26
8706,25.6,1.133,0.126
8707,8.609,0.595,0.472
8708,23.571,1.047,0.476
8709,16.198,4.999,0.314
8710,14.089,4.31,0.029
8711,25.632,3.588,0.87
8712,28.041,1.309,0.228
8713,6.014,2.562,0.911
8714,23.446,1.095,0.845
8715,12.037,1.54,0.336
8716,24.827,4.812,0.839
8717,0.622,1.381,0.393
8718,23.868,1.295,0.328
8719,4.885,2.773,0.917
8720,1.166,1.518,0.973
8721,11.742,3.507,0.872
8722,28.098,0.633,0.086
8723,9.265,2.058,0.374
8724,15.731,2.257,0.893
8725,15.976,2.916,0.847
8726,24.381,4.592,0.244
8727,27.985,2.846,0.014
8728,14.609,3.422,0.043
8729,4.623,3.635,0.996
8730,15.245,2.781,0.808
8731,5.881,3.409,0.458
8732,20.089,1.782,0.615
8733,9.491,3.965,0.114
8734,8.068,3.975,0.045
8735,29.903,4.622,0.232
8736,24.343,2.107,0.656
8737,22.978,0.999,0.76
8738,27.46,1.338,0.645
8739,4.502,4.838,0.433
8740,16.354,1.483,0.479
8741,1.501,0.852,0.727
8742,22.824,0.758,0.618
8743,5.732,2.548,0.201
8744,26.885,2.672,0.37
8745,29.644,4.755,0.919
8746,26.058,0.605,0.278
8747,19.6,4.261,0.373
8748,28.229,2.902,0.564
8749,28.194,2.842,0.444
8750,11.371,4.889,0.849
8751,16.512,0.817,0.863
8752,8.083,4.893,0.712
8753,2.553,1.152,0.028
8754,17.745,0.98,0.147
8755,17.677,4.607,0.132
8756,9.97,4.293,0.103
8757,6.427,4.359,0.105
8758,21.973,1.552,0.76
8759,2.941,2.25,0.202
8760,2.394,3.065,0.81
8761,22.992,4.358,0.265
8762,1.582,1.961,0.592
8763,12.732,1.661,0.133
8764,16.262,2.851,0.898
8765,6.757,3.807,0.118
8766,19.565,3.218,0.041
8767,27.512,2.593,0.746
8768,18.009,2.647,0.299
8769,5.056,3.545,0.792
8770,27.603,2.122,0.702
8771,18.224,2.742,0.15
8772,25.614,4.704,0.364
8773,13.845,4.695,0.02
8774,2.254,4.024,0.674
8775,24.193,4.221,0.015
8776,8.333,1.201,0.919
8777,21.774,3.569,0.634
8778,29.631,4.59,0.537
8779,24.093,4.637,0.916
8780,6.064,1.394,0.976
8781,19.71,1.952,0.832
8782,13.17,1.366,0.868
8783,18.485,1.413,0.119
8784,13.779,2.057,0.936
8785,25.68,1.245,0.272
8786,8.909,4.946,0.797
8787,23.021,1.101,0.899
8788,21.696,2.62,0.362
8789,10.174,3.242,0.765
8790,10.775,2.414,0.973
8791,0.557,1.743,0.183
8792,19.886,2.903,0.18
8793,14.043,1.2,0.407
8794,7.943,3.305,0.138
8795,21.005,4.942,0.366
8796,1.736,1.411,0.144
8797,16.433,2.347,0.408
8798,24.203,4.87,0.955
8799,16.478,1.888,0.279
8800,15.671,3.197,0.949
8801,10.363,1.956,0.554
8802,18.878,3.471,0.392
8803,4.902,3.355,0.096
8804,21.33,4.734,0.071
8805,23.312,2.179,0.422
8806,1.395,4.529,0.961
8807,17.566,0.788,0.893
8808,3.346,3.414,0.703
8809,6.016,2.143,0.918
8810,21.672,1.586,0.665
8811,24.421,1.131,0.49
8812,4.833,3.451,0.544
8813,8.365,3.9,0.383
8814,6.992,2.103,0.701
8815,1.761,4.707,0.511
8816,16.664,1.086,0.021
8817,19.636,4.528,0.433
8818,29.145,2.091,0.917
8819,6.096,2.351,0.513
8820,3.909,1.354,0.073
8821,27.844,2.013,0.241
8822,20.127,4.265,0.529
8823,1.359,4.169,0.554
8824,8.351,2.838,0.044
8825,17.802,3.678,0.687
8826,9.254,3.065,0.099
8827,6.244,3.978,0.229
8828,11.144,0.525,0.888
8829,4.411,0.957,0.392
8830,24.687,2.32,0.194
8831,2.411,2.819,0.981
8832,27.709,2.218,0.33
8833,7.878,1.697,0.299
8834,17.616,2.625,0.843
8835,3.127,3.779,0.997
8836,11.514,3.838,0.199
8837,21.616,2.753,0.196
8838,24.794,2.543,0.612
8839,14.225,3.15,0.124
8840,23.823,3.25,0.924
8841,16.266,3.706,0.469
8842,7.389,4.169,0.974
8843,28.494,2.922,0.469
8844,21.878,1.222,0.339
8845,23.263,0.587,0.945
8846,20.109,0.611,0.26
8847,13.176,3.052,0.767
8848,7.136,4.659,0.003
8849,11.147,3.037,0.109
8850,2.676,3.905,0.37
8851,13.346,3.481,0.709
8852,29.512,3.845,0.244
8853,13.003,1.542,0.4
8854,4.83,2.364,0.549
8855,16.799,2.295,0.812
8856,25.31,0.976,0.369
8857,21.476,0.889,0.813
8858,15.354,4.386,0.98
8859,7.225,2.485,0.084
8860,2.267,2.446,0.483
8861,26.336,2.189,0.737
8862,13.49,2.696,0.454
8863,2.997,0.731,0.835
8864,29.967,3.496,0.753
8865,1.236,4.037,0.638
8866,25.352,4.971,0.271
8867,6.868,2.152,0.51
8868,5.029,1.868,0.464
8869,19.805,4.045,0.857
8870,2.278,4.572,0.635
8871,28.501,1.583,0.442
8872,13.757,4.669,0.922
8873,9.336,3.271,0.819
8874,19.438,2.758,0.055
8875,2.797,0.518,0.702
8876,11.749,4.722,0.617
8877,1.055,1.66,0.182
8878,18.461,2.595,0.132
8879,6.144,1.938,0.859
8880,22.263,4.614,0.351
8881,15.031,1.968,0.552
8882,11.527,1.224,0.453
8883,19.483,1.293,0.4
8884,22.841,1.03,0.46
8885,13.14,2.315,0.682
8886,12.681,3.534,0.024
8887,27.655,0.809,0.977
8888,3.076,4.807,0.46
8889,8.038,2.692,0.015
8890,22.095,2.789,0.801
8891,13.799,4.5,0.683
8892,23.58,4.513,0.119
8893,2.506,3.556,0.394
8894,12.455,2.306,0.264
8895,9.963,3.782,0.401
8896,24.001,1.544,0.503
8897,23.56,2.294,0.647
8898,24.441,2.198,0.529
8899,21.683,3.847,0.445
8900,20.902,3.854,0.729
8901,19.128,3.208,0.112
8902,7.746,3.737,0.874
8903,27.518,3.581,0.097
8904,9.77,1.964,0.044
8905,3.157,1.03,0.125
8906,5.168,3.198,0.07
8907,7.705,1.051,0.665
8908,0.932,4.078,0.695
8909,16.127,1.307,0.156
8910,28.731,3.735,0.335
8911,3.35,1.732,0.896
8912,8.562,3.97,0.998
8913,16.57,1.995,0.801
8914,1.852,2.199,0.127
8915,15.542,2.928,0.534
8916,13.834,0.624,0.59
8917,23.294,3.121,0.731
8918,4.255,2.099,0.428
8919,24.21,2.391,0.417
8920,7.679,1.273,0.96
8921,14.291,3.216,0.002
8922,21.31,2.202,0.787
8923,6.503,4.376,0.824
8924,0.792,0.843,0.698
8925,4.35,2.439,0.072
8926,15.322,1.871,0.112
8927,19.218,2.604,0.143
8928,5.264,3.295,0.144
8929,5.026,4.378,0.169
8930,20.347,4.462,0.113
8931,7.551,3.587,0.972
8932,27.393,2.912,0.834
8933,17.775,2.459,0.811
8934,16.271,3.632,0.64
8935,10.637,1.949,0.309
8936,6.762,1.094,0.061
8937,4.909,3.318,0.04
8938,7.749,3.823,0.615
8939,18.351,4.639,0.454
8940,12.952,2.128,0.26
8941,2.571,2.023,0.285
8942,17.012,4.814,0.749
8943,3.369,2.494,0.248
8944,26.021,2.936,0.857
8945,28.942,0.653,0.943
8946,29.755,4.419,0.282
8947,19.892,3.963,0.751
8948,15.762,2.078,0.949
8949,28.894,1.376,0.353
8950,6.056,3.804,0.577
8951,14.344,3.714,0.984
8952,8.423,3.872,0.005
8953,7.539,1.1,0.316
8954,4.678,3.186,0.671
8955,20.043,2.046,0.797
8956,20.49,0.586,0.147
8957,26.91,2.66,0.123
8958,25.008,2.775,0.981
8959,7.211,1.17,0.17
8960,1.609,2.454,0.523
8961,11.546,4.396,0.662
8962,20.901,4.146,0.954
8963,19.748,0.585,0.181
8964,21.262,1.673,0.158
8965,1.759,2.954,0.811
8966,17.375,1.706,0.445
8967,8.662,3.227,0.954
8968,0.466,0.552,0.54
8969,23.494,1.192,0.147
8970,1.524,1.453,0.396
8971,1.604,2.777,0.437
8972,1.51,0.553,0.89
8973,1.981,4.344,0.278
8974,7.036,1.668,0.484
8975,3.572,1.297,0.843
8976,7.886,4.029,0.503
8977,13.424,3.925,0.717
8978,16.352,1.099,0.506
8979,23.749,1.943,0.95
8980,4.851,2.954,0.936
8981,13.23,4.72,0.654
8982,24.883,1.934,0.317
8983,1.642,2.765,0.425
8984,29.044,2.242,0.898
8985,20.019,1.385,0.646
8986,14.853,2.902,0.287
8987,9.81,4.507,0.991
8988,11.895,0.665,0.702
8989,8.244,3.217,0.169
8990,13.075,1.531,0.092
8991,10.895,1.456,0.343
8992,29.6,2.336,0.997
8993,18.785,2.023,0.397
8994,10.72,3.857,0.794
8995,26.473,4.743,0.865
8996,8.951,2.183,0.103
8997,20.229,2.889,0.43
8998,0.859,4.557,0.616
8999,6.463,4.281,0.392
9000,15.126,3.333,0.357
9001,17.27,2.494,0.562
9002,18.833,2.741,0.633
9003,28.906,2.215,0.831
9004,6.079,3.059,0.582
9005,23.027,4.332,0.288
9006,4.395,2.655,0.099
9007,0.085,1.584,0.821
9008,11.628,3.915,0.755
9009,17.627,0.824,0.877
9010,24.13,4.861,0.184
9011,7.955,4.596,0.507
9012,10.777,3.331,0.087
9013,25.424,2.474,0.167
9014,17.412,1.765,0.563
9015,24.299,0.583,0.401
9016,21.623,1.737,0.314
9017,19.248,2.069,0.864
9018,16.689,3.303,0.524
9019,8.261,2.933,0.036
9020,27.541,2.396,0.062
9021,12.993,4.522,0.583
9022,22.837,2.5,0.952
9023,0.3,2.126,0.66
9024,20.822,3.343,0.413
9025,15.494,2.803,0.242
9026,27.16,4.52,0.317
9027,5.747,4.287,0.065
9028,8.217,3.968,0.765
9029,8.953,2.646,0.018
9030,1.294,3.595,0.21
9031,13.467,3.945,0.941
9032,12.649,2.67,0.8
9033,20.995,4.599,0.494
9034,17.139,4.097,0.52
9035,16.908,1.705,0.817
9036,12.587,3.458,0.609
9037,24.594,1.909,0.337
9038,27.348,3.913,0.31
9039,8.266,1.163,0.158
9040,16.761,0.898,0.234
9041,13.803,4.997,0.504
9042,18.56,1.447,0.04
9043,2.742,1.464,0.327
9044,22.549,2.969,0.122
9045,22.057,0.722,0.03
9046,2.43,1.802,0.253
9047,3.276,1.665,0.739
9048,8.667,2.547,0.12
9049,3.248,4.728,0.723
9050,27.452,0.77,0.24
9051,4.824,1.656,0.46
9052,13.58,1.13,0.769
9053,20.154,1.649,0.442
9054,1.77,2.887,0.793
9055,3.641,2.007,0.001
9056,20.93,3.911,0.976
9057,27.95,1.231,0.789
9058,7.356,1.994,0.408
9059,2.976,1.433,0.61
9060,8.511,4.652,0.595
9061,1.283,0.729,0.428
9062,26.744,3.024,0.439
9063,8.573,0.788,0.63
9064,23.766,1.917,0.908
9065,5.826,0.721,0.837
9066,29.317,0.965,0.384
9067,12.332,2.915,0.985
9068,23.712,1.312,0.171
9069,12.629,0.61,0.226
9070,4.638,3.162,0.404
9071,11.937,3.985,0.349
9072,23.953,4.852,0.273
9073,15.991,2.78,0.669
9074,3.223,3.08,0.601
9075,5.691,4.571,0.801
9076,6.574,3.761,0.333
9077,0.531,4.019,0.928
9078,18.146,3.797,0.151
9079,1.462,2.841,0.739
9080,9.248,3.687,0.608
9081,18.158,0.683,0.806
9082,24.716,1.612,0.08
9083,19.265,0.569,0.147
9084,2.213,4.15,0.4
9085,26.466,2.857,0.558
9086,20.306,1.94,0.618
9087,19.93,2.714,0.121
9088,0.648,0.952,0.43
9089,8.694,1.786,0.764
9090,15.831,0.628,0.162
9091,14.526,0.581,0.714
9092,5.749,2.808,0.174
9093,5.528,2.126,0.728
9094,5.724,4.286,0.205
9095,28.306,3.559,0.673
9096,19.306,2.809,0.138
9097,17.165,0.816,0.392
9098,3.168,4.62,0.322
9099,20.435,1.878,0.285
9100,21.935,3.217,0.769
9101,23.308,2.378,0.788
9102,3.69,2.82,0.461
9103,23.708,4.862,0.365
9104,20.932,4.539,0.114
9105,13.225,1.923,0.902
9106,21.886,1.789,0.942
9107,22.01,0.545,0.9
9108,3.027,3.554,0.021
9109,13.616,1.052,0.773
9110,4.027,2.026,0.744
9111,24.873,1.442,0.39
9112,27.63,0.874,0.352
9113,23.816,2.814,0.444
9114,3.811,1.805,0.452
9115,4.876,4.577,0.497
9116,14.929,1.109,0.44
9117,22.616,4.705,0.299
9118,5.823,2.061,0.454
9119,25.909,1.633,0.961
9120,27.763,3.672,0.891
9121,27.67,2.619,0.819
9122,3.654,3.778,0.871
9123,21.184,3.444,0.231
9124,9.561,3.975,0.163
9125,3.718,4.485,0.952
9126,2.344,4.902,0.606
9127,19.259,4.164,0.834
9128,23.621,2.655,0.711
9129,7.318,0.938,0.234
9130,27.088,3.061,0.834
9131,7.998,2.443,0.989
9132,6.748,1.021,0.88
9133,9.973,2.657,0.754
9134,18.42,3.019,0.931
9135,10.156,4.086,0.791
9136,11.873,1.757,0.818
9137,17.017,4.145,0.923
9138,24.255,1.051,0.263
9139,28.658,4.975,0.477
9140,4.019,0.992,0.063
9141,12.26,2.767,0.813
9142,2.117,3.636,0.432
9143,12.883,2.252,0.81
9144,3.695,4.74,0.412
9145,5.254,2.377,0.182
9146,18.324,1.744,0.77
9147,22.313,4.49,0.715
9148,26.73,2.048,0.223
9149,5.238,3.853,0.222
9150,1.356,4.279,0.805
9151,28.331,3.352,0.434
9152,24.573,3.725,0.005
9153,0.148,2.757,0.365
9154,18.09,4.511,0.406
9155,14.401,3.405,0.277
9156,26.862,3.996,0.237
9157,9.532,1.444,0.448
9158,23.837,3.336,0.568
9159,27.307,3.226,0.151
9160,12.606,1.841,0.895
9161,22.363,1.655,0.236
9162,3.769,4.105,0.374
9163,22.425,1.684,0.497
9164,0.993,3.999,0.81
9165,11.638,2.798,0.079
9166,7.555,1.045,0.982
9167,10.518,3.16,0.078
9168,13.935,1.519,0.881
9169,8.698,3.486,0.072
9170,12.593,5.0,0.773
9171,15.497,4.978,0.482
9172,15.616,3.007,0.733
9173,5.585,1.835,0.83
9174,5.151,2.529,0.04
9175,12.314,3.035,0.095
9176,2.14,3.888,0.082
9177,28.947,4.487,0.184
9178,15.627,2.36,0.049
9179,24.425,1.787,0.635
9180,8.224,3.675,0.384
9181,23.237,1.679,0.669
9182,9.888,1.326,0.545
9183,3.656,1.825,0.73
9184,20.424,2.487,0.321
9185,6.583,4.259,0.188
9186,6.932,4.59,0.752
9187,4.432,2.197,0.009
9188,17.945,4.04,0.815
9189,9.329,3.509,0.359
9190,29.731,1.458,0.468
9191,7.205,1.927,0.462
9192,22.418,1.191,0.367
9193,27.505,4.088,0.465
9194,6.336,1.663,0.355
9195,15.942,1.993,0.265
9196,19.415,3.67,0.169
9197,10.713,2.824,0.362
9198,23.518,2.516,0.032
9199,20.466,4.615,0.568
9200,9.458,0.577,0.419
9201,8.865,4.517,0.945
9202,27.808,3.505,0.133
9203,1.687,4.694,0.431
9204,2.909,1.054,0.731
9205,23.036,2.584,0.276
9206,22.713,1.599,0.289
9207,3.038,0.792,0.746
9208,7.522,3.199,0.011
9209,22.49,3.234,0.65
9210,4.743,4.694,0.503
9211,22.68,1.719,0.892
9212,6.344,4.163,0.005
9213,6.881,2.153,0.687
9214,2.319,3.603,0.523
9215,21.839,1.655,0.446
9216,25.459,3.384,0.248
9217,23.532,4.135,0.58
9218,18.895,1.39,0.94
9219,24.938,4.13,0.381
9220,6.486,3.086,0.867
9221,2.421,1.339,0.046
9222,28.487,0.781,0.666
9223,26.236,3.926,0.496
9224,1.154,4.162,0.185
9225,23.288,3.718,0.762
9226,4.407,0.537,0.249
9227,14.334,1.013,0.194
9228,14.431,3.759,0.937
9229,7.695,2.531,0.986
9230,14.769,3.348,0.528
9231,26.547,4.219,0.651
9232,19.342,4.834,0.62
9233,27.884,2.497,0.255
9234,8.439,1.928,0.649
9235,6.136,1.885,0.448
9236,5.852,0.81,0.712
9237,26.254,2.3,0.351
9238,2.987,3.146,0.128
9239,6.557,2.56,0.303
9240,26.974,1.57,0.482
9241,20.195,3.576,0.392
9242,17.233,3.57,0.136
9243,14.801,2.712,0.498
9244,16.415,2.711,0.223
9245,8.411,4.782,0.701
9246,25.696,1.963,0.165
9247,13.461,3.066,0.449
9248,15.89,3.679,0.404
9249,26.395,4.354,0.18
9250,21.038,4.584,0.13
9251,21.239,0.525,0.915
9252,28.773,0.779,0.702
9253,15.948,2.739,0.576
9254,21.796,4.451,0.302
9255,12.187,3.063,0.082
9256,23.914,4.617,0.592
9257,0.868,4.767,0.539
9258,27.277,2.349,0.522
9259,4.174,0.655,0.621
9260,18.474,3.551,0.621
9261,17.107,1.197,0.155
9262,21.39,3.548,0.63
9263,17.236,4.068,0.501
9264,4.337,3.708,0.07
9265,19.478,1.972,0.533
9266,14.567,2.315,0.069
9267,4.354,2.254,0.947
9268,4.323,3.97,0.588
9269,14.11,2.873,0.443
9270,4.665,4.089,0.439
9271,5.415,0.592,0.739
9272,10.696,4.26,0.46
9273,0.245,1.129,0.105
9274,19.693,2.265,0.553
9275,10.623,4.368,0.137
9276,9.285,0.867,0.21
9277,19.581,2.844,0.033
9278,23.216,0.701,0.885
9279,9.843,2.812,0.153
9280,29.61,0.968,0.221
9281,13.053,2.361,0.35
9282,1.847,2.905,0.968
9283,9.331,2.045,0.725
9284,14.221,1.427,0.764
9285,21.041,1.14,0.161
9286,7.382,2.371,0.102
9287,4.384,1.731,0.751
9288,26.413,4.361,0.326
9289,16.15,3.088,0.388
9290,0.546,2.105,0.62
9291,29.287,4.0,0.88
9292,9.109,3.655,0.834
9293,13.572,0.502,0.983
9294,16.094,0.614,0.079
9295,11.901,3.81,0.896
9296,11.088,2.601,0.883
9297,5.878,0.519,0.9
9298,10.641,1.414,0.677
9299,22.383,3.126,0.497
9300,28.225,2.65,0.99
9301,14.316,4.382,0.839
9302,7.681,1.304,0.377
9303,6.964,3.433,0.86
9304,24.84,1.567,0.298
9305,24.891,4.546,0.243
9306,22.748,4.676,0.515
9307,5.83,1.087,0.146
9308,5.453,1.718,0.399
9309,6.494,0.683,0.786
9310,10.434,4.774,0.653
9311,4.873,1.228,0.911
9312,19.057,3.798,0.934
9313,19.665,3.365,0.71
9314,11.411,2.736,0.948
9315,6.347,4.789,0.612
9316,25.267,1.728,0.435
9317,3.25,1.318,0.27
9318,7.029,3.211,0.594
9319,19.389,3.65,0.787
9320,6.639,3.405,0.052
9321,27.816,1.713,0.367
9322,22.089,2.667,0.338
9323,9.169,1.584,0.686
9324,4.866,4.325,0.372
9325,6.477,3.423,0.863
9326,25.332,4.628,0.801
9327,19.825,4.954,0.892
9328,21.534,4.8,0.111
9329,12.78,4.349,0.935
9330,17.761,3.493,0.645
9331,11.173,3.025,0.442
9332,15.96,1.938,0.092
9333,19.205,1.171,0.504
9334,21.92,3.244,0.381
9335,23.83,0.733,0.78
9336,5.488,4.116,0.72
9337,1.196,4.852,0.142
9338,19.222,2.961,0.464
9339,0.418,0.94,0.579
9340,7.588,3.078,0.894
9341,2.598,1.779,0.957
9342,28.264,2.212,0.797
9343,23.801,3.368,0.007
9344,15.702,0.699,0.77
9345,9.5,1.485,0.411
9346,2.064,1.075,0.483
9347,16.909,2.208,0.886
9348,4.36,1.119,0.04
9349,20.999,3.608,0.557
9350,16.572,1.066,0.886
9351,29.341,1.383,0.109
9352,20.758,4.234,0.175
9353,4.997,2.209,0.584
9354,23.719,0.574,0.371
9355,11.96,4.926,0.407
9356,20.587,1.17,0.111
9357,28.045,2.207,0.746
9358,0.263,3.88,0.792
9359,27.119,4.353,0.697
9360,22.937,2.308,0.01
9361,7.888,1.645,0.489
9362,24.465,1.09,0.539
9363,28.109,4.229,0.111
9364,20.339,1.76,0.49
9365,2.781,1.469,0.288
9366,22.428,4.203,0.909
9367,9.385,3.73,0.097
9368,29.293,4.189,0.193
9369,21.365,4.376,0.193
9370,24.349,1.764,0.046
9371,24.731,2.4,0.475
9372,15.056,3.376,0.815
9373,19.866,3.207,0.986
9374,21.558,4.358,0.821
9375,23.827,1.22,0.673
9376,1.552,1.007,0.653
9377,8.104,4.084,0.864
9378,8.205,1.135,0.739
9379,0.638,0.946,0.407
9380,16.81,2.044,0.683
9381,21.336,1.154,0.887
9382,7.223,0.673,0.148
9383,9.591,4.29,0.102
9384,27.206,1.439,0.757
9385,6.355,4.15,0.194
9386,27.728,3.829,0.773
9387,18.85,3.63,0.857
9388,18.749,0.577,0.177
9389,4.844,4.53,0.803
9390,20.957,2.081,0.831
9391,9.309,4.11,0.011
9392,10.486,4.46,0.273
9393,0.918,1.915,0.5
9394,18.135,3.192,0.642
9395,28.565,3.532,0.719
9396,2.413,3.835,0.217
9397,18.646,4.856,0.436
9398,12.466,4.527,0.601
9399,29.554,2.225,0.252
9400,6.837,4.076,0.664
9401,22.525,3.337,0.324
9402,27.822,2.352,0.033
9403,2.563,2.475,0.593
9404,27.143,1.014,0.288
9405,25.505,1.023,0.636
9406,13.638,0.59,0.364
9407,26.619,1.911,0.097
9408,24.452,4.135,0.148
9409,13.07,3.345,0.153
9410,20.965,3.35,0.195
9411,5.052,4.109,0.61
9412,13.848,3.65,0.046
9413,14.196,1.782,0.325
9414,17.715,4.768,0.763
9415,9.281,1.328,0.17
9416,24.375,2.76,0.781
9417,19.808,4.07,0.873
9418,29.151,1.986,0.232
9419,5.046,3.703,0.662
9420,6.824,2.27,0.423
9421,18.98,0.719,0.995
9422,23.478,2.648,0.039
9423,6.231,1.476,0.38
9424,12.148,3.057,0.317
9425,23.989,2.939,0.089
9426,16.858,1.672,0.466
9427,19.588,0.549,0.986
9428,17.936,4.651,0.774
9429,11.121,1.33,0.249
9430,10.009,4.887,0.524
9431,25.71,1.735,0.363
9432,6.548,1.631,0.384
9433,27.313,3.374,0.206
9434,0.05,0.618,0.471
9435,14.642,1.435,0.466
9436,6.734,1.178,0.676
9437,24.196,2.049,0.805
9438,19.767,3.246,0.422
9439,17.062,1.79,0.379
9440,20.784,1.486,0.908
9441,0.741,2.716,0.018
9442,18.948,4.294,0.376
9443,24.158,3.001,0.503
9444,21.307,3.001,0.232
9445,18.711,3.244,0.936
9446,3.296,0.726,0.444
9447,12.653,3.322,0.502
9448,13.891,1.303,0.373
9449,26.944,1.525,0.25
9450,2.793,2.163,0.098
9451,9.326,4.519,0.222
9452,4.422,3.852,0.761
9453,27.457,3.691,0.475
9454,23.105,4.692,0.002
9455,0.146,0.814,0.639
9456,0.721,4.305,0.694
9457,3.711,3.519,0.785
9458,19.319,2.233,0.584
9459,12.412,4.163,0.979
9460,29.995,2.046,0.622
9461,13.837,4.46,0.229
9462,0.492,1.73,0.61
9463,6.791,3.355,0.325
9464,9.354,2.159,0.193
9465,26.723,4.384,0.743
9466,0.509,4.73,0.722
9467,27.575,2.477,0.679
9468,28.317,2.847,0.601
9469,19.422,3.562,0.437
9470,1.418,4.402,0.331
9471,6.294,4.185,0.174
9472,28.797,0.84,0.796
9473,23.279,2.875,0.495
9474,11.696,2.275,0.804
9475,22.86,3.399,0.226
9476,6.322,4.435,0.694
9477,23.131,3.823,0.23
9478,21.385,2.848,0.304
9479,18.89,3.7,0.541
9480,23.767,3.998,0.303
9481,12.589,4.077,0.431
9482,20.544,1.467,0.523
9483,23.414,1.356,0.981
9484,12.38,1.596,0.229
9485,20.118,2.338,0.823
9486,0.336,1.453,0.254
9487,21.44,2.966,0.288
9488,3.795,2.815,0.238
9489,19.175,4.252,0.988
9490,14.262,2.01,0.54
9491,0.329,4.386,0.059
9492,0.088,1.927,0.115
9493,7.061,1.805,0.493
9494,29.262,1.548,0.63
9495,26.502,3.568,0.946
9496,20.988,3.133,0.514
9497,25.43,0.632,0.014
9498,17.949,2.493,0.97
9499,17.337,2.355,0.561
9500,11.895,2.047,0.337
9501,29.079,2.238,0.998
9502,0.162,4.774,0.211
9503,10.625,3.187,0.503
9504,1.488,1.481,0.308
9505,13.695,1.931,0.778
9506,29.685,3.418,0.607
9507,8.079,2.062,0.647
9508,28.702,1.409,0.586
9509,16.311,1.04,0.105
9510,15.743,1.629,0.164
9511,3.618,1.163,0.918
9512,25.537,3.303,0.606
9513,13.693,3.931,0.773
9514,17.03,0.517,0.199
9515,11.333,2.364,0.859
9516,27.477,4.803,0.764
9517,11.168,0.738,0.583
9518,12.929,2.784,0.068
9519,23.645,2.259,0.28
9520,9.461,3.903,0.375
9521,2.434,1.684,0.217
9522,0.391,0.969,0.958
9523,3.592,3.383,0.296
9524,24.575,2.951,0.279
9525,1.074,1.182,0.111
9526,18.452,2.705,0.093
9527,0.2,1.077,0.202
9528,1.385,4.978,0.944
